Timeline,Start time,Duration,Row,Instance number,Cross Destination,Cross Origins,Cross Outcome,Cross Type,Defending Actions,Fouled,Goalkeeper Actions,Offsides,Pass Destination,Pass Outcome,Pass Outcome - Destination,Pass Type,Receiving Type,Scoring,Set Piece,Shooting Heat Graph,Shot Faced Location,Shots,Turnover,Ungrouped,Notes,Flags
INDIVIDUAL',885.3292386,14,Team Actions,149,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',888.732486,14,Team Actions,150,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',892.2008174,14,Team Actions,151,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',896.0299994,14,Team Actions,152,,,,,,,,,,Incomplete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',905.4242746,14,Team Actions,153,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',906.515909,14,Team Actions,154,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',911.7337722,14,Team Actions,155,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',915.4362938,14,Team Actions,156,,,,,,,,,,Complete,,Neutral,,,,,,,Turnover,,,
INDIVIDUAL',950.1511659,14,Team Actions,157,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',966.2220319,14,Team Actions,158,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',1022.96862,14,Team Actions,159,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1027.413986,14,Team Actions,160,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',1033.537775,14,Team Actions,161,,,,,,,,,,Incomplete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',1053.900783,14,Team Actions,162,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1057.823259,14,Team Actions,163,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',1066.380033,14,Team Actions,164,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',1068.393906,14,Team Actions,165,,,,,,,,,,,,,Neutral,,,,,,,,,
INDIVIDUAL',1070.032417,3,Team Actions,166,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1086.388624,14,Team Actions,167,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1087.647185,14,Team Actions,168,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',1091.80412,14,Team Actions,169,,,,,,,,,,Incomplete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',1111.892437,14,Team Actions,170,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1113.290006,14,Team Actions,171,,,,,INTERCEPTION +,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',1114.229469,14,Team Actions,172,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',1114.229469,14,Team Actions,173,,,,,,,,,,Incomplete,,Through,Seam 2,,,,,,,,,
INDIVIDUAL',1120.657935,14,Team Actions,174,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1122.263989,14,Team Actions,175,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1124.260253,14,Team Actions,176,,,,,,,,,,,,,Below,,,SL Zone ONE C,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',1136.132932,14,Team Actions,177,,,,,Aerial Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1137.727182,14,Team Actions,178,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1140.425618,14,Team Actions,179,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',1142.405159,14,Team Actions,180,,,,,,,,,,Complete,,"Backwards, Neutral",Neutral,,,,,,,,,
INDIVIDUAL',1145.189588,14,Team Actions,181,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',1147.367166,14,Team Actions,182,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',1150.195385,14,Team Actions,183,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1151.414261,14,Team Actions,184,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',1154.966607,14,Team Actions,185,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',1156.726114,14,Team Actions,186,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1159.409956,14,Team Actions,187,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',1161.558886,14,Team Actions,188,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',1162.683043,14,Team Actions,189,,,,,,,,,,,,,Below,,,,,,Turnover,,,
INDIVIDUAL',1168.739407,14,Team Actions,190,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1169.603788,14,Team Actions,191,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1171.607409,14,Team Actions,192,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',1173.033391,14,Team Actions,193,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',1177.191266,14,Team Actions,194,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',1183.980611,14,Team Actions,195,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',1185.969654,14,Team Actions,196,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1187.427054,14,Team Actions,197,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1192.099732,14,Team Actions,198,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',1193.030127,14,Team Actions,199,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',1195.724016,14,Team Actions,200,,,,,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',1234.232849,14,Team Actions,201,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',1243.373838,14,Team Actions,202,CD Black Box,CO Zone XAR,Teammate Found,Whipped,,,,,,,,,,Assist,,,,SHOT ASSIST,,,,
INDIVIDUAL',1246.907676,14,Team Actions,203,,,,,,,,,,,,,,Goal,,SL Black Box,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',1303.454273,14,Team Actions,204,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1305.684749,14,Team Actions,205,,,,,,,,,,Complete,,Through,Seam 2,,,,,,,,,
INDIVIDUAL',1306.13292,14,Team Actions,206,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',1313.759957,14,Team Actions,207,,,,,,,,,,,,,Seam 2,,,,,,Turnover,,,
INDIVIDUAL',1323.229569,14,Team Actions,208,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',1325.412753,14,Team Actions,209,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1326.587183,14,Team Actions,210,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',1329.086585,14,Team Actions,211,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',1336.301178,14,Team Actions,212,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',1339.131249,3,Team Actions,213,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1343.682373,14,Team Actions,214,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',1347.850179,14,Team Actions,215,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',1350.925847,14,Team Actions,216,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',1353.935654,14,Team Actions,217,,,,,,,,,,Incomplete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1357.620998,14,Team Actions,218,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',1360.806441,14,Team Actions,219,CD Black Box,CO Zone 00 R,Teammate Found,Floated,,,,,,,,,Seam 2,,,,,SHOT ASSIST,,,,
INDIVIDUAL',1366.895841,14,Team Actions,220,,,,,,,,,,,,,,,,SL Black Box,,SHOT,,,,
INDIVIDUAL',1398.611852,14,Team Actions,221,,,,,"INTERCEPTION -, Ground Duel -",,,,,,,,,,,,,,,,,
INDIVIDUAL',1406.822427,14,Team Actions,222,,,,,INTERCEPTION +,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',1410.002705,14,Team Actions,223,,,,,,,,,,Complete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',1411.76745,14,Team Actions,224,,,,,,,,,,Incomplete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',1441.092438,14,Team Actions,225,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1443.021469,14,Team Actions,226,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1445.49756,14,Team Actions,227,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',1446.629866,14,Team Actions,228,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 2,,,,,SHOT ASSIST,,,,
INDIVIDUAL',1448.212562,14,Team Actions,229,,,,,,,,,,,,,Seam 3,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',1491.633581,3,Team Actions,230,,,,,,,,,,Incomplete,,Over,,,,,,,Turnover,,,
INDIVIDUAL',1510.796963,14,Team Actions,231,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',1514.974255,14,Team Actions,232,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',1517.64934,14,Team Actions,233,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1522.713153,14,Team Actions,234,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',1524.269089,14,Team Actions,235,,,,,,,,,,"Complete, Complete",,"Backwards, Around",Neutral,,,,,,,,,
INDIVIDUAL',1528.52104,14,Team Actions,236,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1531.736455,14,Team Actions,237,,,,,,,,,,,,,Neutral,,,SL Zone TWO C,,SHOT,,,,
INDIVIDUAL',1540.413105,14,Team Actions,238,,,,,,,,,,,,,,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',1572.181422,14,Team Actions,239,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1576.979502,14,Team Actions,240,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1583.60515,14,Team Actions,241,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',1586.411492,14,Team Actions,242,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',1589.716858,14,Team Actions,243,,,,,,,,,,Complete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',1592.495939,14,Team Actions,244,,,,,,,,,,Complete,,Backwards,Seam 3,,,,,,,,,
INDIVIDUAL',1596.265324,14,Team Actions,245,CD Black Box,CO Zone XAL,Teammate Not Found,Whipped,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',1638.320152,14,Team Actions,246,,,,,,,,,,,,,,Assist,Set Piece,,,SHOT ASSIST,,,,
INDIVIDUAL',1639.322854,14,Team Actions,247,,,,,,,,,,,,,,Goal,,SL Zone XAL,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',1686.233347,14,Team Actions,248,,,,,Ground Duel +,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1689.059056,14,Team Actions,249,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',1694.074836,14,Team Actions,250,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',1695.132065,14,Team Actions,251,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',1698.789988,14,Team Actions,252,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',1703.926759,14,Team Actions,253,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1706.60956,14,Team Actions,254,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1709.872501,14,Team Actions,255,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',1711.636833,14,Team Actions,256,,,,,,,,,,Complete,,Backwards,Seam 3,,,,,,,,,
INDIVIDUAL',1717.911294,14,Team Actions,257,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',1718.98552,14,Team Actions,258,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1719.041418,14,Team Actions,259,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',1722.808591,14,Team Actions,260,,,,,,Fouled,,,Pass into box,Complete,Complete,Neutral,,,,,,,,,,
INDIVIDUAL',1728.865147,14,Team Actions,261,,,,,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',1757.889045,14,Team Actions,262,,,,,,,,,,,,,,,,,,,Turnover,,,
INDIVIDUAL',1759.287355,14,Team Actions,263,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1782.884765,14,Team Actions,264,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',1785.983287,14,Team Actions,265,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1786.885152,14,Team Actions,266,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1789.619744,14,Team Actions,267,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',1793.242295,14,Team Actions,268,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1796.34437,14,Team Actions,269,,,,,,,,,Pass into F3,Complete,Complete,Through,Neutral,,,,,,,,,
INDIVIDUAL',1798.692998,14,Team Actions,270,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1801.495307,14,Team Actions,271,,,,,,,,,,,,,Seam 2,,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',1807.103573,14,Team Actions,272,,,,,,,,,,,,,,,,,,,Turnover,,,
INDIVIDUAL',1812.023606,14,Team Actions,273,,,,,,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',1814.490398,14,Team Actions,274,CD Zone 00 L,CO Zone XAR,Teammate Found,Floated,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',1820.136682,14,Team Actions,275,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1822.533469,14,Team Actions,276,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1837.312021,14,Team Actions,277,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1853.242536,14,Team Actions,278,,,,,,,,,,Complete,,"Backwards, Backwards, Neutral",Neutral,,,,,,,,,
INDIVIDUAL',1855.681138,14,Team Actions,279,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1858.933373,3,Team Actions,280,,,,,,,Goal Kick,,,,,,,,,,,,,,,
INDIVIDUAL',1860.030402,14,Team Actions,281,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1862.622178,14,Team Actions,282,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1864.393043,14,Team Actions,283,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',1866.29311,14,Team Actions,284,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',1869.266328,14,Team Actions,285,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',1871.624412,14,Team Actions,286,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',1876.475859,14,Team Actions,287,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',1879.890848,14,Team Actions,288,,,,,,,,,,Complete,,Through,Below,,,,,,,,,
INDIVIDUAL',1882.295284,14,Team Actions,289,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1884.574759,14,Team Actions,290,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 2,,,,,SHOT ASSIST,,,,
INDIVIDUAL',1886.272999,14,Team Actions,291,,,,,,,,,,,,,Seam 3,,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',1890.363773,14,Team Actions,292,CD Zone 00 L,CO Zone 00 R,Teammate Found,Floated,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1894.302303,14,Team Actions,293,,,,,,,,,,,,,,,,,,,Turnover,,,
INDIVIDUAL',1899.519259,14,Team Actions,294,,,,,INTERCEPTION +,,,,Pass into F3,Complete,Complete,Through,,,,,,,,,,
INDIVIDUAL',1901.607589,14,Team Actions,295,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',1902.588537,14,Team Actions,296,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1905.918394,14,Team Actions,297,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1907.584877,14,Team Actions,298,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',1911.674912,14,Team Actions,299,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',1913.342566,14,Team Actions,300,,,,,,,,,Pass into F3,Complete,Complete,Around,Neutral,,,,,,,,,
INDIVIDUAL',1916.720149,14,Team Actions,301,,,,,,,,,Pass into F3,Complete,Complete,Around,Seam 1,,,,,,,,,
INDIVIDUAL',1918.736357,14,Team Actions,302,CD Zone TWO C,CO Zone XAL,Teammate Found,Floated,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',1923.09902,14,Team Actions,303,,,,,,,,,,,,,,,,SL Zone ONE C,,SHOT,,,,
INDIVIDUAL',1924.031153,14,Team Actions,304,,,,,,,,,,Complete,,Backwards,,,,,,SHOT ASSIST,,,,
INDIVIDUAL',1924.87272,14,Team Actions,305,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',1963.436091,14,Team Actions,306,,,,,INTERCEPTION +,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1966.61901,14,Team Actions,307,,,,,,,,,Pass into F3,Complete,Complete,Through,Seam 1,,,,,,,,,
INDIVIDUAL',1971.820134,14,Team Actions,308,,,,,,,,,,,,,Seam 1,,,,,,Turnover,,,
INDIVIDUAL',1988.750891,14,Team Actions,309,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',1996.9456,14,Team Actions,310,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',1999.825266,14,Team Actions,311,,,,,,,,,Pass into F3,Complete,Complete,Over,Neutral,,,,,,,,,
INDIVIDUAL',2005.44954,14,Team Actions,312,,,,,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',2047.529622,14,Team Actions,313,,,,,,,,,,,,,,,Set Piece,,,,,,,
INDIVIDUAL',2060.534151,14,Team Actions,314,,,,,,,,,,,,,,,Set Piece,,,SHOT ASSIST,,,,
INDIVIDUAL',2069.136504,14,Team Actions,315,,,,,,,,,,,,,,,,SL Zone 00 L,,SHOT,,,,
INDIVIDUAL',2091.377755,14,Team Actions,316,,,,,INTERCEPTION +,,,,,Complete,,Around,,,,,,,,,,
INDIVIDUAL',2095.887791,14,Team Actions,317,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2098.988856,14,Team Actions,318,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2100.805944,14,Team Actions,319,,,,,,,,,,Complete,,Around,Neutral,,,,,,,,,
INDIVIDUAL',2104.552413,14,Team Actions,320,CD Gold Zone,CO Zone XAL,Teammate Found,Floated,,,,,,,,,Seam 3,,,,,,,,,
INDIVIDUAL',2106.638568,14,Team Actions,321,,,,,,,,,,,,,,,,SL Gold Zone,,SHOT,,,,
INDIVIDUAL',2129.529206,14,Team Actions,322,,,,,,,,,,,,,,,Set Piece,,,SHOT ASSIST,,,,
INDIVIDUAL',2143.06862,14,Team Actions,323,,,,,,,,,,,,,,,,SL Black Box,,SHOT,,,,
INDIVIDUAL',2172.904981,14,Team Actions,324,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',2174.94889,14,Team Actions,325,,,,,,,,,,Complete,,Backwards,Below,,,,,,,,,
INDIVIDUAL',2180.401228,14,Team Actions,326,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',2183.438842,14,Team Actions,327,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2185.616125,3,Team Actions,328,,,,,,,,,,Complete,,Neutral,,,,,,,,,,
INDIVIDUAL',2189.669321,14,Team Actions,329,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2192.083187,14,Team Actions,330,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2195.667177,14,Team Actions,331,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2197.238931,14,Team Actions,332,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',2198.643018,14,Team Actions,333,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2198.643018,14,Team Actions,334,,,,,,,,,Pass into F3,Complete,Incomplete,Through,Below,,,,,,,,,
INDIVIDUAL',2218.752959,14,Team Actions,335,,,,,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2221.107619,14,Team Actions,336,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2224.197051,14,Team Actions,337,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',2226.615491,14,Team Actions,338,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',2232.830676,14,Team Actions,339,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',2239.092753,14,Team Actions,340,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
INDIVIDUAL',2240.591472,14,Team Actions,341,,,,,,,,,,,,,Seam 1,,,,,,,,,
INDIVIDUAL',2243.213314,14,Team Actions,342,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',2250.572704,14,Team Actions,343,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',2255.425663,14,Team Actions,344,,,,,,,,,Pass into F3,Complete,Complete,Around,Below,,,,,,,,,
INDIVIDUAL',2258.047223,14,Team Actions,345,,,,,,,,,,Complete,,Neutral,Seam 1,,,,,,,,,
INDIVIDUAL',2259.576844,14,Team Actions,346,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',2271.071836,14,Team Actions,347,,,,,,,,,,Complete,,Through,,,,,,,,,,
INDIVIDUAL',2276.639838,14,Team Actions,348,,,,,,,,,Pass into box,,Complete,,Seam 2,,,,,,,,,
INDIVIDUAL',2279.121903,14,Team Actions,349,CD Gold Zone,CO Zone 00 R,Teammate Found,Cut Back,,,,,Pass into F3,,Complete,,,Assist,,,,SHOT ASSIST,,,,
INDIVIDUAL',2280.424781,14,Team Actions,350,,,,,,,,,,,,,,Goal,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',2339.577628,14,Team Actions,351,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',2341.125008,14,Team Actions,352,,,,,,,,,,Complete,,Through,Neutral,,,,,,,,,
INDIVIDUAL',2344.140343,14,Team Actions,353,,,,,,,,,,Complete,,Around,Seam 1,,,,,,,,,
INDIVIDUAL',2346.133296,3,Team Actions,354,,,,,,,Goal Kick,,,,,,,,,,,,,,,
INDIVIDUAL',2346.596,14,Team Actions,355,,,,,,,,,,Incomplete,,Around,Seam 2,,,,,,,,,
INDIVIDUAL',2360.681074,14,Team Actions,356,,,,,,,,,,,,,,,,,,,,,,
INDIVIDUAL',2362.618149,14,Team Actions,357,,,,,,,,,,Incomplete,,Through,,,,,,,,,,
INDIVIDUAL',2369.514705,14,Team Actions,358,,,,,INTERCEPTION +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2379.355341,14,Team Actions,359,,,,,,,,,,,,,Below,,,,,,,,,
INDIVIDUAL',2389.338693,14,Team Actions,360,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2391.323396,14,Team Actions,361,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',2393.868945,14,Team Actions,362,,,,,,,,,,Complete,,Through,Seam 2,,,,,,,,,
INDIVIDUAL',2395.879237,14,Team Actions,363,,,,,,,,,Pass into box,Complete,Complete,Through,Seam 2,,,,,SHOT ASSIST,,,,
INDIVIDUAL',2397.369358,14,Team Actions,364,,,,,,,,,,,,,Seam 3,,,SL Gold Zone,,"SHOT ON TARGET, SHOT",,,,
INDIVIDUAL',2402.298284,14,Team Actions,365,,,,,,,,,,,,,,,,,,,Turnover,,,
INDIVIDUAL',2408.240723,14,Team Actions,366,CD Gold Zone,CO Zone 00 L,Teammate Not Found,Whipped,Ground Duel +,,,,,,,,,,,,,,,,,
INDIVIDUAL',2416.409272,14,Team Actions,367,,,,,,,,,,,,,,,,SL Zone XAL,,SHOT,,,,
INDIVIDUAL',2422.935513,14,Team Actions,368,,,,,,,,,,Complete,,Backwards,,,,,,,,,,
INDIVIDUAL',2426.986151,14,Team Actions,369,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2430.373379,14,Team Actions,370,,,,,,,,,,Complete,,Neutral,Neutral,,,,,,,,,
INDIVIDUAL',2433.703479,14,Team Actions,371,,,,,,,,,,Complete,,Backwards,Neutral,,,,,,,,,
INDIVIDUAL',2435.746345,14,Team Actions,372,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',2437.856594,14,Team Actions,373,,,,,,,,,,Complete,,Backwards,Seam 1,,,,,,,,,
INDIVIDUAL',2440.114869,14,Team Actions,374,,,,,,,,,,Complete,,Neutral,Below,,,,,,,,,
INDIVIDUAL',2442.783307,14,Team Actions,375,,,,,,,,,Pass into F3,Complete,Complete,Through,Below,,,,,,,,,
INDIVIDUAL',2448.151965,14,Team Actions,376,,,,,,,,,,Complete,,Backwards,Seam 2,,,,,,,,,
INDIVIDUAL',2449.738296,14,Team Actions,377,,,,,,,,,,Complete,,Around,Below,,,,,,,,,
INDIVIDUAL',2452.228551,14,Team Actions,378,CD Gold Zone,CO Zone XAR,Teammate Not Found,Whipped,,,,,,,,,,,,,,,,,,
INDIVIDUAL',2465.035935,14,Team Actions,379,,,,,Ground Duel -,,,,,,,,,,,,,,,,,
INDIVIDUAL',2481.415249,14,Team Actions,380,,,,,,,,,,Complete,,Through,Seam 1,,,,,,,,,
